line_id,estimate_id,cost_code,description,quantity,unit,unit_cost,unit_price,line_total,category
ELI-5CEABB53,EST-9F64F65E,05-WINDOWS-DOORS,Windows & Exterior Doors — Labor,1,ls,9688.76,11916.87,11916.87,labor
ELI-F8BFEEB4,EST-9F64F65E,05-WINDOWS-DOORS,Windows & Exterior Doors — Materials,1,ls,29066.27,35750.6,35750.6,material
ELI-9262424A,EST-9F64F65E,06-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,6459.17,7944.58,7944.58,material
ELI-F8A0ABFD,EST-9F64F65E,06-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,22607.1,27806.02,27806.02,subcontractor
ELI-F6E98FBB,EST-9F64F65E,07-ROUGH-ELEC,Rough Electrical — Materials,1,ls,9688.76,11916.87,11916.87,material
ELI-BB0A4C9B,EST-9F64F65E,07-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,22607.1,27806.02,27806.02,subcontractor
ELI-84F93464,EST-9F64F65E,08-HVAC,HVAC — Subcontractor,1,ls,22607.1,27806.02,27806.02,subcontractor
ELI-9A9D807A,EST-9F64F65E,09-INSULATION,Insulation — Labor,1,ls,6459.17,7944.58,7944.58,labor
ELI-8DD26F86,EST-9F64F65E,09-INSULATION,Insulation — Materials,1,ls,9688.76,11916.87,11916.87,material
ELI-E759CA20,EST-9F64F65E,10-SIDING,Exterior Siding & Trim — Labor,1,ls,12918.34,15889.16,15889.16,labor
ELI-DBA4A141,EST-9F64F65E,10-SIDING,Exterior Siding & Trim — Materials,1,ls,19377.52,23833.74,23833.74,material
ELI-6BC5CA7C,EST-9F64F65E,11-DRYWALL,Drywall — Labor,1,ls,12918.34,15889.16,15889.16,labor
ELI-82C9E737,EST-9F64F65E,11-DRYWALL,Drywall — Materials,1,ls,9688.76,11916.87,11916.87,material
ELI-0263D7B7,EST-9F64F65E,12-PAINT,Paint - Interior & Exterior — Labor,1,ls,9688.76,11916.87,11916.87,labor
ELI-5D591CBB,EST-9F64F65E,12-PAINT,Paint - Interior & Exterior — Materials,1,ls,6459.17,7944.58,7944.58,material
ELI-B9095ECE,EST-9F64F65E,13-CABINETS,Cabinets — Labor,1,ls,9688.76,11916.87,11916.87,labor
ELI-2AF86E37,EST-9F64F65E,13-CABINETS,Cabinets — Materials,1,ls,19377.52,23833.74,23833.74,material
ELI-E75A96A1,EST-9F64F65E,14-COUNTERTOPS,Countertops — Subcontractor,1,ls,12918.34,15889.16,15889.16,subcontractor
ELI-6F8D9603,EST-9F64F65E,15-FLOORING,Flooring — Labor,1,ls,9688.76,11916.87,11916.87,labor
ELI-7EF2CC1E,EST-9F64F65E,15-FLOORING,Flooring — Materials,1,ls,16147.93,19861.45,19861.45,material
ELI-816FEB1C,EST-9F64F65E,16-TRIM,Finish Carpentry & Trim — Labor,1,ls,12918.34,15889.16,15889.16,labor
ELI-E6ABBAC6,EST-9F64F65E,16-TRIM,Finish Carpentry & Trim — Materials,1,ls,9688.76,11916.87,11916.87,material
ELI-AFBF45FE,EST-9F64F65E,17-FIXTURES,Fixtures & Appliances — Labor,1,ls,6459.17,7944.58,7944.58,labor
ELI-C0B0A37F,EST-9F64F65E,17-FIXTURES,Fixtures & Appliances — Materials,1,ls,19377.52,23833.74,23833.74,material
ELI-D2122FB4,EST-9F64F65E,18-LANDSCAPING,Final Grade & Landscaping — Labor,1,ls,3229.59,3972.29,3972.29,labor
ELI-20B5323E,EST-9F64F65E,18-LANDSCAPING,Final Grade & Landscaping — Materials,1,ls,6459.17,7944.58,7944.58,material
ELI-35E71AC9,EST-9F64F65E,18-LANDSCAPING,Final Grade & Landscaping — Subcontractor,1,ls,6459.17,7944.58,7944.58,subcontractor
ELI-B2FF4579,EST-9F64F65E,19-CLEANUP,Final Cleanup & CO — Labor,1,ls,6459.17,7944.58,7944.58,labor
ELI-82D38EDB,EST-D32EBF70,01-DEMO,Demolition — Labor,1,ls,5667.11,8314.08,8314.08,labor
ELI-E1B6F02C,EST-D32EBF70,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,2833.55,4157.04,4157.04,material
ELI-D2586569,EST-D32EBF70,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,8500.66,12471.11,12471.11,subcontractor
ELI-23C9A659,EST-D32EBF70,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,2125.17,3117.78,3117.78,material
ELI-3A81A73A,EST-D32EBF70,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,7083.88,10392.6,10392.6,subcontractor
ELI-79B9BC0C,EST-D32EBF70,04-INSULATION,Insulation — Labor,1,ls,2125.17,3117.78,3117.78,labor
ELI-0BBDEDD6,EST-D32EBF70,04-INSULATION,Insulation — Materials,1,ls,1416.78,2078.52,2078.52,material
ELI-8150A6A6,EST-D32EBF70,05-DRYWALL,Drywall — Labor,1,ls,4958.72,7274.82,7274.82,labor
ELI-09F7A951,EST-D32EBF70,05-DRYWALL,Drywall — Materials,1,ls,2833.55,4157.04,4157.04,material
ELI-0CE566EA,EST-D32EBF70,06-CABINETS,Cabinet Installation — Labor,1,ls,4250.33,6235.56,6235.56,labor
ELI-196B6BB8,EST-D32EBF70,06-CABINETS,Cabinet Installation — Materials,1,ls,12750.99,18706.67,18706.67,material
ELI-38A70DB7,EST-D32EBF70,07-COUNTERTOPS,Countertops — Subcontractor,1,ls,8500.66,12471.11,12471.11,subcontractor
ELI-C3FA87DF,EST-D32EBF70,08-TILE,Tile Work — Materials,1,ls,2125.17,3117.78,3117.78,material
ELI-8465C420,EST-D32EBF70,08-TILE,Tile Work — Subcontractor,1,ls,5667.11,8314.08,8314.08,subcontractor
ELI-9D13E77E,EST-D32EBF70,09-PAINT,Paint — Labor,1,ls,3541.94,5196.3,5196.3,labor
ELI-867692F5,EST-D32EBF70,09-PAINT,Paint — Materials,1,ls,1416.78,2078.52,2078.52,material
ELI-7359F1B7,EST-D32EBF70,10-FINISH-CARP,Finish Carpentry & Trim — Labor,1,ls,4250.33,6235.56,6235.56,labor
ELI-7E02530C,EST-D32EBF70,10-FINISH-CARP,Finish Carpentry & Trim — Materials,1,ls,2125.17,3117.78,3117.78,material
ELI-DA00B514,EST-D32EBF70,11-FIXTURES,Fixtures & Appliances — Labor,1,ls,2125.17,3117.78,3117.78,labor
ELI-6932DA86,EST-D32EBF70,11-FIXTURES,Fixtures & Appliances — Materials,1,ls,7083.88,10392.6,10392.6,material
ELI-EDBB4DDF,EST-D32EBF70,12-CLEANUP,Final Cleanup & Punch — Labor,1,ls,1416.78,2078.52,2078.52,labor
ELI-EF613071,EST-97AAF7F1,01-LABOR,Labor — Labor,1,ls,1092.88,2567.66,2567.66,labor
ELI-96725235,EST-97AAF7F1,02-MATERIALS,Materials — Materials,1,ls,728.59,1711.77,1711.77,material
ELI-3C646E11,EST-5A845AEB,01-FOOTINGS,Footings & Posts — Labor,1,ls,2430.66,4168.6,4168.6,labor
ELI-5EF32AB0,EST-5A845AEB,01-FOOTINGS,Footings & Posts — Materials,1,ls,1296.35,2223.25,2223.25,material
ELI-818A7CA9,EST-5A845AEB,02-FRAMING,Framing & Decking — Labor,1,ls,4051.1,6947.66,6947.66,labor
ELI-DFB85FBC,EST-5A845AEB,02-FRAMING,Framing & Decking — Materials,1,ls,4537.23,7781.38,7781.38,material
ELI-3F682B90,EST-5A845AEB,03-STAIRS,Stairs & Railings — Labor,1,ls,1944.53,3334.88,3334.88,labor
ELI-5B8F38D3,EST-5A845AEB,03-STAIRS,Stairs & Railings — Materials,1,ls,1620.44,2779.07,2779.07,material
ELI-5AD1DBF6,EST-5A845AEB,04-FINISH,Finish & Sealing — Labor,1,ls,1296.35,2223.25,2223.25,labor
ELI-CD25EA5E,EST-5A845AEB,04-FINISH,Finish & Sealing — Materials,1,ls,648.18,1111.63,1111.63,material
ELI-5FD37747,EST-5A845AEB,05-CLEANUP,Cleanup & Final Inspection — Labor,1,ls,324.09,555.81,555.81,labor
ELI-93C95A87,EST-C5935F70,01-FOOTINGS,Footings & Posts — Labor,1,ls,1188.49,2114.25,2114.25,labor
ELI-3057CF9B,EST-C5935F70,01-FOOTINGS,Footings & Posts — Materials,1,ls,633.86,1127.6,1127.6,material
ELI-FD94110E,EST-C5935F70,02-FRAMING,Framing & Decking — Labor,1,ls,1980.82,3523.74,3523.74,labor
ELI-D68214A2,EST-C5935F70,02-FRAMING,Framing & Decking — Materials,1,ls,2218.52,3946.59,3946.59,material
ELI-0101244E,EST-C5935F70,03-STAIRS,Stairs & Railings — Labor,1,ls,950.79,1691.4,1691.4,labor
ELI-AC51BCB3,EST-C5935F70,03-STAIRS,Stairs & Railings — Materials,1,ls,792.33,1409.5,1409.5,material
ELI-DBACA699,EST-C5935F70,04-FINISH,Finish & Sealing — Labor,1,ls,633.86,1127.6,1127.6,labor
ELI-EB87F941,EST-C5935F70,04-FINISH,Finish & Sealing — Materials,1,ls,316.93,563.8,563.8,material
ELI-8671C579,EST-C5935F70,05-CLEANUP,Cleanup & Final Inspection — Labor,1,ls,158.47,281.9,281.9,labor
ELI-1A8A4AB1,EST-A268BD38,01-LABOR,Labor — Labor,1,ls,1014.4,1911.91,1911.91,labor
ELI-764FDE7E,EST-A268BD38,02-MATERIALS,Materials — Materials,1,ls,676.26,1274.6,1274.6,material
ELI-A195D353,EST-E616C6C1,01-LABOR,Labor — Labor,1,ls,1389.23,2802.43,2802.43,labor
ELI-C8E43557,EST-E616C6C1,02-MATERIALS,Materials — Materials,1,ls,926.16,1868.29,1868.29,material
ELI-25460BE2,EST-0366AAB8,01-LABOR,Labor — Labor,1,ls,922.01,2381.48,2381.48,labor
ELI-7FF8DED9,EST-0366AAB8,02-MATERIALS,Materials — Materials,1,ls,614.68,1587.66,1587.66,material
ELI-709CE349,EST-C2E49A21,01-DEMO,Demolition — Labor,1,ls,5353.94,6694.15,6694.15,labor
ELI-40135265,EST-C2E49A21,02-FRAMING,Framing & Partitions — Labor,1,ls,9178.18,11475.69,11475.69,labor
ELI-6799E143,EST-C2E49A21,02-FRAMING,Framing & Partitions — Materials,1,ls,6118.79,7650.46,7650.46,material
ELI-AAD56404,EST-C2E49A21,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,2294.55,2868.92,2868.92,material
ELI-24AF29C7,EST-C2E49A21,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,9178.18,11475.69,11475.69,subcontractor
ELI-DEAB87CE,EST-C2E49A21,04-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,1529.7,1912.62,1912.62,material
ELI-89892AF7,EST-C2E49A21,04-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,5353.94,6694.15,6694.15,subcontractor
ELI-7A4F9A15,EST-C2E49A21,05-HVAC,HVAC — Subcontractor,1,ls,7648.49,9563.08,9563.08,subcontractor
ELI-F8E49197,EST-C2E49A21,06-CEILING,Ceiling Grid & Tiles — Labor,1,ls,4589.09,5737.85,5737.85,labor
ELI-9CA249A5,EST-C2E49A21,06-CEILING,Ceiling Grid & Tiles — Materials,1,ls,3824.24,4781.54,4781.54,material
ELI-D5C69316,EST-C2E49A21,07-DRYWALL,Drywall — Labor,1,ls,5353.94,6694.15,6694.15,labor
ELI-8BB2E8B5,EST-C2E49A21,07-DRYWALL,Drywall — Materials,1,ls,3059.39,3825.23,3825.23,material
ELI-1FF7FCFE,EST-C2E49A21,08-PAINT,Paint — Labor,1,ls,3824.24,4781.54,4781.54,labor
ELI-3C0A6881,EST-C2E49A21,08-PAINT,Paint — Materials,1,ls,1529.7,1912.62,1912.62,material
ELI-F1DD2012,EST-C2E49A21,09-FLOORING,Flooring — Labor,1,ls,3059.39,3825.23,3825.23,labor
ELI-1D3BEB70,EST-C2E49A21,09-FLOORING,Flooring — Materials,1,ls,4589.09,5737.85,5737.85,material
ELI-2D72F973,EST-C2E49A21,10-DOORS,Doors & Hardware — Labor,1,ls,2294.55,2868.92,2868.92,labor
ELI-05937F18,EST-C2E49A21,10-DOORS,Doors & Hardware — Materials,1,ls,3824.24,4781.54,4781.54,material
ELI-6004FBE6,EST-C2E49A21,11-CLEANUP,Final Cleanup — Labor,1,ls,1529.7,1912.62,1912.62,labor
